date,side,entry_time,exit_time,entry,exit,pts,r_mult,regime,pnl,reason
2022-02-14,1,2022-02-11,2022-02-14,130.26,129.97,-0.28999999999999204,-14.499999999999602,bearish,-30.999999999999204,bearish
2022-02-15,1,2022-02-14,2022-02-15,128.92999999999998,129.98000000000002,1.0500000000000398,52.50000000000199,bearish,103.00000000000398,bearish
2022-02-16,1,2022-02-15,2022-02-16,130.38,129.73000000000002,-0.6499999999999773,-32.49999999999886,bearish,-66.99999999999773,bearish
2022-02-17,1,2022-02-16,2022-02-17,130.57999999999998,130.02,-0.5599999999999739,-27.999999999998693,bearish,-57.999999999997385,bearish
2022-02-18,1,2022-02-17,2022-02-18,128.48,128.33,-0.14999999999997726,-7.499999999998863,bearish,-16.999999999997726,bearish
2022-02-22,1,2022-02-18,2022-02-22,127.52000000000001,127.11,-0.4100000000000108,-20.50000000000054,bearish,-43.00000000000108,bearish
2022-02-23,1,2022-02-22,2022-02-23,127.2,127.88,0.6799999999999926,33.99999999999963,bearish,65.99999999999926,bearish
2022-02-24,1,2022-02-23,2022-02-24,126.56,124.41,-2.1500000000000057,-107.50000000000028,bearish,-217.00000000000057,bearish
2022-02-25,1,2022-02-24,2022-02-25,127.07000000000001,127.67999999999999,0.6099999999999852,30.49999999999926,bearish,58.99999999999852,bearish
2022-02-28,1,2022-02-25,2022-02-28,130.95999999999998,128.85000000000002,-2.109999999999957,-105.49999999999784,bearish,-212.99999999999568,bearish
2022-03-01,1,2022-02-28,2022-03-01,129.97,129.46,-0.5099999999999909,-25.499999999999545,bearish,-52.99999999999909,bearish
2022-03-02,1,2022-03-01,2022-03-02,129.25,129.8,0.5500000000000114,27.50000000000057,bearish,53.00000000000114,bearish
2022-03-03,1,2022-03-02,2022-03-03,131.2,131.76000000000002,0.5600000000000307,28.000000000001535,bearish,54.00000000000307,bearish
2022-03-04,1,2022-03-03,2022-03-04,131.87,130.52,-1.3499999999999943,-67.49999999999972,bearish,-136.99999999999943,bearish
2022-03-08,1,2022-03-07,2022-03-08,130.22,129.25,-0.9699999999999989,-48.49999999999994,bearish,-98.99999999999989,bearish
2022-03-09,1,2022-03-08,2022-03-09,127.56,129.62,2.0600000000000023,103.00000000000011,bearish,204.00000000000023,bearish
2022-03-10,1,2022-03-09,2022-03-10,129.97,128.51000000000002,-1.4599999999999795,-72.99999999999898,bearish,-147.99999999999795,bearish
2022-03-11,1,2022-03-10,2022-03-11,129.92,130.25,0.3300000000000125,16.500000000000625,bearish,31.00000000000125,bearish
2022-03-14,1,2022-03-11,2022-03-14,128.95,129.97,1.0200000000000102,51.00000000000051,bearish,100.00000000000102,bearish
2022-03-15,1,2022-03-14,2022-03-15,129.85999999999999,130.83,0.9700000000000273,48.500000000001364,bearish,95.00000000000273,bearish
2022-05-02,1,2022-04-29,2022-05-02,130.29999999999998,130.17000000000002,-0.12999999999996703,-6.4999999999983515,bearish,-14.999999999996703,bearish
2022-05-03,1,2022-05-02,2022-05-03,129.48999999999998,129.87,0.3800000000000239,19.000000000001194,bearish,36.00000000000239,bearish
2022-05-04,1,2022-05-03,2022-05-04,129.89999999999998,129.67000000000002,-0.22999999999996135,-11.499999999998067,bearish,-24.999999999996135,bearish
2022-05-06,1,2022-05-05,2022-05-06,130.2,128.77,-1.4299999999999784,-71.49999999999892,bearish,-144.99999999999784,bearish
2022-05-09,1,2022-05-06,2022-05-09,129.79,128.32000000000002,-1.4699999999999704,-73.49999999999852,bearish,-148.99999999999704,bearish
2022-05-10,1,2022-05-09,2022-05-10,126.43,127.72999999999999,1.299999999999983,64.99999999999915,bearish,127.9999999999983,bearish
